iteration,rtt_ms,status,proc_ram_mb,proc_vsz_mb,proc_cpu_pct,sys_ram_pct,sys_cpu_pct
373,12.908,ok,31.656,2240.188,5.0,39.8,0.0
374,13.167,ok,31.656,2240.188,5.0,39.8,0.0
375,13.232,ok,31.656,2240.188,5.0,39.8,0.0
376,12.779,ok,31.656,2240.188,5.0,39.8,0.0
377,12.420,ok,31.656,2240.188,5.0,39.8,0.0
378,12.664,ok,31.656,2240.188,5.0,39.8,0.0
379,11.702,ok,31.656,2240.188,5.0,39.8,0.0
380,11.965,ok,31.656,2240.188,5.0,39.8,0.0
381,12.585,ok,31.656,2240.188,5.0,39.8,0.0
382,11.857,ok,31.656,2240.188,5.0,39.8,0.0
383,12.229,ok,31.656,2240.188,0.0,39.8,0.0
384,11.506,ok,31.656,2240.188,0.0,39.8,0.0
385,11.898,ok,31.656,2240.188,0.0,39.8,0.0
386,12.041,ok,31.656,2240.188,0.0,39.8,0.0
387,12.021,ok,31.656,2240.188,0.0,39.8,0.0
388,12.209,ok,31.656,2240.188,0.0,39.8,0.0
389,11.787,ok,31.656,2240.188,0.0,39.8,0.0
390,11.709,ok,31.656,2240.188,0.0,39.8,0.0
391,11.462,ok,31.656,2240.188,0.0,39.8,0.0
392,11.717,ok,31.656,2240.188,0.0,39.8,0.0
393,11.998,ok,31.656,2240.188,0.0,39.8,0.0
394,12.154,ok,31.656,2240.188,0.0,39.8,0.0
395,11.782,ok,31.656,2240.188,0.0,39.8,0.0
396,12.327,ok,31.656,2240.188,0.0,39.8,0.0
397,12.075,ok,31.656,2240.188,0.0,39.8,0.0
398,12.286,ok,31.656,2240.188,0.0,39.8,0.0
399,11.979,ok,31.656,2240.188,0.0,39.8,0.0
400,12.347,ok,31.672,2240.188,5.0,39.8,0.0
401,12.426,ok,31.672,2240.188,5.0,39.8,0.0
402,11.347,ok,31.672,2240.188,5.0,39.8,0.0
403,12.038,ok,31.672,2240.188,5.0,39.8,0.0
404,12.093,ok,31.672,2240.188,5.0,39.8,0.0
405,11.764,ok,31.672,2240.188,5.0,39.8,0.0
406,12.298,ok,31.672,2240.188,5.0,39.8,0.0
407,12.313,ok,31.672,2240.188,5.0,39.8,0.0
408,12.359,ok,31.672,2240.188,5.0,39.8,0.0
409,11.230,ok,31.672,2240.188,5.0,39.8,0.0
410,11.781,ok,31.672,2240.188,5.0,39.8,0.0
411,11.803,ok,31.672,2240.188,5.0,39.8,0.0
412,11.873,ok,31.672,2240.188,5.0,39.8,0.0
413,12.196,ok,31.672,2240.188,5.0,39.8,0.0
414,12.581,ok,31.672,2240.188,5.0,39.8,0.0
415,13.060,ok,31.672,2240.188,5.0,39.8,0.0
416,12.482,ok,31.672,2240.188,5.0,39.8,0.0
417,12.169,ok,31.672,2240.188,0.0,39.8,0.0
418,12.608,ok,31.672,2240.188,0.0,39.8,0.0
419,12.532,ok,31.672,2240.188,0.0,39.8,0.0
420,12.009,ok,31.672,2240.188,0.0,39.8,0.0
421,11.781,ok,31.672,2240.188,0.0,39.8,0.0
422,11.990,ok,31.672,2240.188,0.0,39.8,0.0
423,12.021,ok,31.672,2240.188,0.0,39.8,0.0
424,12.210,ok,31.672,2240.188,0.0,39.8,0.0
425,11.852,ok,31.672,2240.188,0.0,39.8,0.0
426,11.570,ok,31.672,2240.188,0.0,39.8,0.0
427,11.912,ok,31.672,2240.188,0.0,39.8,0.0
428,11.955,ok,31.672,2240.188,0.0,39.8,0.0
429,11.778,ok,31.672,2240.188,0.0,39.8,0.0
430,11.738,ok,31.672,2240.188,0.0,39.8,0.0
431,11.728,ok,31.672,2240.188,0.0,39.8,0.0
432,11.949,ok,31.672,2240.188,0.0,39.8,0.0
433,12.110,ok,31.672,2240.188,5.0,39.8,0.0
434,11.765,ok,31.672,2240.188,5.0,39.8,0.0
435,12.174,ok,31.672,2240.188,5.0,39.8,0.0
436,12.086,ok,31.672,2240.188,5.0,39.8,0.0
437,12.115,ok,31.672,2240.188,5.0,39.8,0.0
438,12.259,ok,31.672,2240.188,5.0,39.8,0.0
439,12.341,ok,31.672,2240.188,5.0,39.8,0.0
440,12.827,ok,31.672,2240.188,5.0,39.8,0.0
441,11.871,ok,31.672,2240.188,5.0,39.8,0.0
442,12.177,ok,31.672,2240.188,5.0,39.8,0.0
443,11.297,ok,31.672,2240.188,5.0,39.8,0.0
444,11.173,ok,31.672,2240.188,5.0,39.8,0.0
445,11.363,ok,31.672,2240.188,5.0,39.8,0.0
446,11.336,ok,31.672,2240.188,5.0,39.8,0.0
447,11.666,ok,31.672,2240.188,5.0,39.8,0.0
448,11.514,ok,31.672,2240.188,5.0,39.8,0.0
449,11.826,ok,31.672,2240.188,5.0,39.8,0.0
450,11.967,ok,31.672,2240.188,5.0,39.8,0.0
451,11.861,ok,31.672,2240.188,5.0,39.8,0.0
452,11.841,ok,31.672,2240.188,5.0,39.8,0.0
453,11.734,ok,31.672,2240.188,5.0,39.8,0.0
454,11.437,ok,31.672,2240.188,5.0,39.8,0.0
455,11.288,ok,31.672,2240.188,5.0,39.8,0.0
456,11.560,ok,31.672,2240.188,5.0,39.8,0.0
457,11.780,ok,31.672,2240.188,5.0,39.8,0.0
458,11.875,ok,31.672,2240.188,5.0,39.8,0.0
459,12.277,ok,31.672,2240.188,5.0,39.8,0.0
