iteration,rtt_ms,status,proc_ram_mb,proc_vsz_mb,proc_cpu_pct,sys_ram_pct,sys_cpu_pct
33,11.032,ok,31.324,2239.504,0.0,37.8,0.0
34,10.703,ok,31.324,2239.504,0.0,37.8,0.0
35,10.948,ok,31.324,2239.504,0.0,37.8,0.0
36,10.744,ok,31.324,2239.504,0.0,37.8,0.0
37,10.865,ok,31.324,2239.504,0.0,37.8,0.0
38,11.051,ok,31.324,2239.504,0.0,37.8,0.0
39,11.220,ok,31.324,2239.504,0.0,37.8,0.0
40,11.079,ok,31.324,2239.504,0.0,37.8,0.0
41,10.815,ok,31.324,2239.504,0.0,37.8,0.0
42,10.873,ok,31.324,2239.504,0.0,37.8,0.0
43,10.761,ok,31.324,2239.504,0.0,37.8,0.0
44,10.796,ok,31.324,2239.504,5.0,37.8,0.0
45,10.622,ok,31.324,2239.504,5.0,37.8,0.0
46,10.581,ok,31.324,2239.504,5.0,37.8,0.0
47,10.420,ok,31.324,2239.504,5.0,37.8,0.0
48,10.423,ok,31.324,2239.504,5.0,37.8,0.0
49,10.531,ok,31.324,2239.504,5.0,37.8,0.0
50,10.741,ok,31.324,2239.504,5.0,37.8,0.0
51,10.337,ok,31.324,2239.504,5.0,37.8,0.0
52,10.528,ok,31.324,2239.504,5.0,37.8,0.0
53,10.356,ok,31.324,2239.504,5.0,37.8,0.0
54,10.628,ok,31.324,2239.504,5.0,37.8,0.0
55,10.555,ok,31.324,2239.504,5.0,37.8,0.0
56,10.523,ok,31.324,2239.504,5.0,37.8,0.0
57,10.556,ok,31.324,2239.504,5.0,37.8,0.0
58,10.542,ok,31.324,2239.504,5.0,37.8,0.0
59,10.448,ok,31.324,2239.504,5.0,37.8,0.0
60,10.617,ok,31.324,2239.504,5.0,37.8,0.0
61,10.510,ok,31.324,2239.504,5.0,37.8,0.0
62,10.647,ok,31.324,2239.504,5.0,37.8,0.0
63,10.591,ok,31.324,2239.504,0.0,37.8,0.0
64,10.555,ok,31.324,2239.504,0.0,37.8,0.0
65,10.778,ok,31.324,2239.504,0.0,37.8,0.0
66,10.733,ok,31.324,2239.504,0.0,37.8,0.0
67,10.931,ok,31.324,2239.504,0.0,37.8,0.0
68,11.048,ok,31.324,2239.504,0.0,37.8,0.0
69,10.976,ok,31.324,2239.504,0.0,37.8,0.0
70,10.982,ok,31.324,2239.504,0.0,37.8,0.0
71,10.949,ok,31.324,2239.504,0.0,37.8,0.0
72,10.845,ok,31.324,2239.504,0.0,37.8,0.0
73,10.721,ok,31.324,2239.504,0.0,37.8,0.0
74,10.895,ok,31.324,2239.504,0.0,37.8,0.0
75,10.810,ok,31.324,2239.504,0.0,37.8,0.0
76,10.408,ok,31.324,2239.504,0.0,37.8,0.0
77,10.630,ok,31.324,2239.504,0.0,37.8,0.0
78,10.443,ok,31.324,2239.504,0.0,37.8,0.0
79,10.715,ok,31.324,2239.504,0.0,37.8,0.0
80,10.471,ok,31.324,2239.504,0.0,37.8,0.0
81,10.614,ok,31.324,2239.504,0.0,37.8,0.0
82,10.512,ok,31.324,2239.504,0.0,37.8,0.0
83,10.754,ok,31.324,2239.504,0.0,37.8,0.0
84,10.671,ok,31.324,2239.504,0.0,37.8,0.0
85,10.574,ok,31.324,2239.504,0.0,37.8,0.0
86,10.647,ok,31.324,2239.504,0.0,37.8,0.0
87,10.803,ok,31.324,2239.504,0.0,37.8,0.0
88,10.798,ok,31.324,2239.504,0.0,37.8,0.0
89,10.669,ok,31.324,2239.504,0.0,37.8,0.0
90,10.591,ok,31.324,2239.504,0.0,37.8,0.0
91,10.683,ok,31.324,2239.504,0.0,37.8,0.0
92,10.642,ok,31.324,2239.504,0.0,37.8,0.0
93,10.554,ok,31.324,2239.504,0.0,37.8,0.0
94,10.863,ok,31.324,2239.504,0.0,37.8,0.0
95,10.446,ok,31.324,2239.504,0.0,37.8,0.0
96,10.672,ok,31.324,2239.504,0.0,37.8,0.0
97,10.539,ok,31.324,2239.504,0.0,37.8,0.0
98,10.499,ok,31.324,2239.504,0.0,37.8,0.0
99,10.628,ok,31.324,2239.504,0.0,37.8,0.0
100,10.420,ok,31.324,2239.504,0.0,37.8,0.0
101,10.829,ok,31.324,2239.504,0.0,37.8,0.0
102,10.669,ok,31.324,2239.504,0.0,37.8,0.0
103,10.574,ok,31.324,2239.504,0.0,37.8,0.0
104,10.461,ok,31.324,2239.504,0.0,37.8,0.0
105,10.535,ok,31.324,2239.504,0.0,37.8,0.0
106,10.663,ok,31.324,2239.504,0.0,37.8,0.0
107,10.887,ok,31.324,2239.504,0.0,37.8,0.0
108,10.786,ok,31.324,2239.504,0.0,37.8,0.0
109,10.919,ok,31.324,2239.504,0.0,37.8,0.0
110,10.719,ok,31.324,2239.504,0.0,37.8,0.0
111,10.582,ok,31.324,2239.504,0.0,37.8,0.0
112,10.649,ok,31.324,2239.504,0.0,37.8,0.0
113,10.660,ok,31.324,2239.504,0.0,37.8,0.0
114,10.835,ok,31.324,2239.504,0.0,37.8,0.0
115,10.782,ok,31.324,2239.504,0.0,37.8,0.0
116,10.576,ok,31.324,2239.504,0.0,37.8,0.0
117,10.813,ok,31.324,2239.504,0.0,37.8,0.0
118,10.854,ok,31.324,2239.504,0.0,37.8,0.0
119,10.463,ok,31.324,2239.504,5.0,37.8,0.0
120,10.827,ok,31.324,2239.504,5.0,37.8,0.0
121,10.749,ok,31.324,2239.504,5.0,37.8,0.0
122,10.813,ok,31.324,2239.504,5.0,37.8,0.0
123,10.811,ok,31.324,2239.504,5.0,37.8,0.0
124,10.742,ok,31.324,2239.504,5.0,37.8,0.0
125,10.728,ok,31.324,2239.504,5.0,37.8,0.0
126,10.600,ok,31.324,2239.504,5.0,37.8,0.0
127,10.720,ok,31.324,2239.504,5.0,37.8,0.0
128,10.563,ok,31.324,2239.504,5.0,37.8,0.0
129,10.738,ok,31.324,2239.504,5.0,37.8,0.0
130,10.782,ok,31.324,2239.504,5.0,37.8,0.0
131,10.781,ok,31.324,2239.504,5.0,37.8,0.0
132,10.830,ok,31.324,2239.504,5.0,37.8,0.0
133,10.843,ok,31.324,2239.504,5.0,37.8,0.0
134,11.013,ok,31.324,2239.504,5.0,37.8,0.0
135,10.801,ok,31.324,2239.504,5.0,37.8,0.0
136,10.864,ok,31.324,2239.504,5.0,37.8,0.0
137,10.934,ok,31.324,2239.504,5.0,37.8,0.0
138,11.012,ok,31.324,2239.504,0.0,37.8,0.0
139,10.970,ok,31.324,2239.504,0.0,37.8,0.0
140,10.982,ok,31.324,2239.504,0.0,37.8,0.0
141,10.954,ok,31.324,2239.504,0.0,37.8,0.0
142,10.908,ok,31.324,2239.504,0.0,37.8,0.0
143,10.354,ok,31.324,2239.504,0.0,37.8,0.0
144,10.596,ok,31.324,2239.504,0.0,37.8,0.0
145,10.299,ok,31.324,2239.504,0.0,37.8,0.0
146,10.575,ok,31.324,2239.504,0.0,37.8,0.0
147,10.465,ok,31.324,2239.504,0.0,37.8,0.0
148,10.312,ok,31.324,2239.504,0.0,37.8,0.0
149,10.568,ok,31.324,2239.504,0.0,37.8,0.0
150,10.342,ok,31.324,2239.504,0.0,37.8,0.0
151,10.710,ok,31.324,2239.504,0.0,37.8,0.0
152,10.718,ok,31.324,2239.504,0.0,37.8,0.0
153,10.526,ok,31.324,2239.504,0.0,37.8,0.0
154,10.846,ok,31.324,2239.504,0.0,37.8,0.0
155,10.881,ok,31.324,2239.504,0.0,37.8,0.0
156,10.658,ok,31.324,2239.504,0.0,37.8,0.0
157,10.469,ok,31.324,2239.504,5.0,37.8,0.0
158,10.537,ok,31.324,2239.504,5.0,37.8,0.0
159,10.759,ok,31.324,2239.504,5.0,37.8,0.0
160,10.537,ok,31.324,2239.504,5.0,37.8,0.0
161,10.458,ok,31.324,2239.504,5.0,37.8,0.0
162,10.760,ok,31.324,2239.504,5.0,37.8,0.0
163,10.810,ok,31.324,2239.504,5.0,37.8,0.0
164,10.828,ok,31.324,2239.504,5.0,37.8,0.0
165,10.712,ok,31.324,2239.504,5.0,37.8,0.0
166,10.649,ok,31.324,2239.504,5.0,37.8,0.0
167,10.816,ok,31.324,2239.504,5.0,37.8,0.0
168,10.412,ok,31.324,2239.504,5.0,37.8,0.0
169,10.626,ok,31.324,2239.504,5.0,37.8,0.0
170,10.631,ok,31.324,2239.504,5.0,37.8,0.0
171,10.559,ok,31.324,2239.504,5.0,37.8,0.0
172,10.783,ok,31.324,2239.504,5.0,37.8,0.0
173,10.654,ok,31.324,2239.504,5.0,37.8,0.0
174,10.830,ok,31.324,2239.504,5.0,37.8,0.0
175,10.797,ok,31.328,2239.504,0.0,37.8,0.0
176,10.852,ok,31.328,2239.504,0.0,37.8,0.0
177,10.896,ok,31.328,2239.504,0.0,37.8,0.0
178,11.084,ok,31.328,2239.504,0.0,37.8,0.0
179,11.147,ok,31.328,2239.504,0.0,37.8,0.0
180,11.135,ok,31.328,2239.504,0.0,37.8,0.0
181,11.352,ok,31.328,2239.504,0.0,37.8,0.0
182,11.158,ok,31.328,2239.504,0.0,37.8,0.0
183,11.111,ok,31.328,2239.504,0.0,37.8,0.0
184,11.229,ok,31.328,2239.504,0.0,37.8,0.0
185,10.727,ok,31.328,2239.504,0.0,37.8,0.0
186,11.118,ok,31.328,2239.504,0.0,37.8,0.0
187,11.079,ok,31.328,2239.504,0.0,37.8,0.0
188,11.135,ok,31.328,2239.504,0.0,37.8,0.0
189,11.136,ok,31.328,2239.504,0.0,37.8,0.0
190,10.929,ok,31.328,2239.504,0.0,37.8,0.0
191,11.236,ok,31.328,2239.504,0.0,37.8,0.0
192,11.201,ok,31.328,2239.504,0.0,37.8,0.0
193,11.193,ok,31.328,2239.504,5.0,37.8,0.0
194,10.966,ok,31.328,2239.504,5.0,37.8,0.0
195,11.113,ok,31.328,2239.504,5.0,37.8,0.0
196,11.011,ok,31.328,2239.504,5.0,37.8,0.0
197,11.113,ok,31.328,2239.504,5.0,37.8,0.0
198,10.886,ok,31.328,2239.504,5.0,37.8,0.0
199,10.900,ok,31.328,2239.504,5.0,37.8,0.0
200,10.776,ok,31.328,2239.504,5.0,37.8,0.0
201,10.850,ok,31.328,2239.504,5.0,37.8,0.0
202,10.981,ok,31.328,2239.504,5.0,37.8,0.0
203,10.952,ok,31.328,2239.504,5.0,37.8,0.0
204,11.071,ok,31.328,2239.504,5.0,37.8,0.0
205,11.069,ok,31.328,2239.504,5.0,37.8,0.0
206,10.734,ok,31.328,2239.504,5.0,37.8,0.0
207,10.590,ok,31.328,2239.504,5.0,37.8,0.0
208,10.648,ok,31.328,2239.504,5.0,37.8,0.0
209,10.911,ok,31.328,2239.504,5.0,37.8,0.0
210,10.931,ok,31.328,2239.504,5.0,37.8,0.0
211,10.653,ok,31.328,2239.504,5.0,37.8,0.0
212,10.806,ok,31.328,2239.504,0.0,37.8,0.0
213,10.887,ok,31.328,2239.504,0.0,37.8,0.0
214,10.421,ok,31.328,2239.504,0.0,37.8,0.0
215,10.655,ok,31.328,2239.504,0.0,37.8,0.0
216,10.679,ok,31.328,2239.504,0.0,37.8,0.0
217,10.859,ok,31.328,2239.504,0.0,37.8,0.0
218,11.311,ok,31.328,2239.504,0.0,37.8,0.0
219,10.801,ok,31.328,2239.504,0.0,37.8,0.0
220,11.058,ok,31.328,2239.504,0.0,37.8,0.0
221,11.161,ok,31.328,2239.504,0.0,37.8,0.0
222,11.117,ok,31.328,2239.504,0.0,37.8,0.0
223,10.840,ok,31.328,2239.504,0.0,37.8,0.0
224,10.586,ok,31.328,2239.504,0.0,37.8,0.0
225,10.592,ok,31.328,2239.504,0.0,37.8,0.0
226,10.795,ok,31.328,2239.504,0.0,37.8,0.0
227,10.992,ok,31.328,2239.504,0.0,37.8,0.0
228,10.648,ok,31.328,2239.504,0.0,37.8,0.0
229,10.896,ok,31.328,2239.504,0.0,37.8,0.0
230,10.437,ok,31.328,2239.504,0.0,37.8,0.0
231,10.557,ok,31.328,2239.504,0.0,37.8,0.0
232,10.606,ok,31.328,2239.504,0.0,37.8,0.0
233,10.620,ok,31.328,2239.504,0.0,37.8,0.0
234,10.968,ok,31.328,2239.504,0.0,37.8,0.0
235,10.710,ok,31.328,2239.504,0.0,37.8,0.0
236,10.841,ok,31.328,2239.504,0.0,37.8,0.0
237,10.919,ok,31.328,2239.504,0.0,37.8,0.0
238,10.343,ok,31.328,2239.504,0.0,37.8,0.0
239,10.472,ok,31.328,2239.504,0.0,37.8,0.0
240,10.396,ok,31.328,2239.504,0.0,37.8,0.0
241,10.715,ok,31.328,2239.504,0.0,37.8,0.0
242,10.638,ok,31.328,2239.504,0.0,37.8,0.0
243,10.485,ok,31.328,2239.504,0.0,37.8,0.0
244,10.784,ok,31.328,2239.504,0.0,37.8,0.0
245,10.635,ok,31.328,2239.504,0.0,37.8,0.0
246,10.630,ok,31.328,2239.504,0.0,37.8,0.0
247,10.583,ok,31.328,2239.504,0.0,37.8,0.0
248,10.674,ok,31.328,2239.504,0.0,37.8,0.0
249,10.611,ok,31.328,2239.504,5.1,37.8,0.0
250,10.649,ok,31.328,2239.504,5.1,37.8,0.0
251,10.801,ok,31.328,2239.504,5.1,37.8,0.0
252,11.121,ok,31.328,2239.504,5.1,37.8,0.0
253,11.200,ok,31.328,2239.504,5.1,37.8,0.0
254,10.961,ok,31.328,2239.504,5.1,37.8,0.0
255,10.497,ok,31.328,2239.504,5.1,37.8,0.0
256,10.726,ok,31.328,2239.504,5.1,37.8,0.0
257,10.631,ok,31.328,2239.504,5.1,37.8,0.0
258,10.478,ok,31.328,2239.504,5.1,37.8,0.0
259,10.549,ok,31.328,2239.504,5.1,37.8,0.0
260,10.515,ok,31.328,2239.504,5.1,37.8,0.0
261,10.573,ok,31.328,2239.504,5.1,37.8,0.0
262,10.529,ok,31.328,2239.504,5.1,37.8,0.0
263,10.555,ok,31.328,2239.504,5.1,37.8,0.0
264,10.607,ok,31.328,2239.504,5.1,37.8,0.0
265,10.548,ok,31.328,2239.504,5.1,37.8,0.0
266,10.599,ok,31.328,2239.504,5.1,37.8,0.0
267,10.424,ok,31.328,2239.504,5.1,37.8,0.0
268,10.601,ok,31.328,2239.504,0.0,37.8,0.0
269,10.675,ok,31.328,2239.504,0.0,37.8,0.0
270,10.701,ok,31.328,2239.504,0.0,37.8,0.0
271,10.656,ok,31.328,2239.504,0.0,37.8,0.0
272,10.539,ok,31.328,2239.504,0.0,37.8,0.0
273,10.599,ok,31.328,2239.504,0.0,37.8,0.0
274,10.544,ok,31.328,2239.504,0.0,37.8,0.0
275,11.065,ok,31.328,2239.504,0.0,37.8,0.0
276,10.697,ok,31.328,2239.504,0.0,37.8,0.0
277,10.698,ok,31.328,2239.504,0.0,37.8,0.0
278,10.581,ok,31.328,2239.504,0.0,37.8,0.0
279,10.839,ok,31.328,2239.504,0.0,37.8,0.0
280,10.656,ok,31.328,2239.504,0.0,37.8,0.0
281,10.759,ok,31.328,2239.504,0.0,37.8,0.0
282,10.807,ok,31.328,2239.504,0.0,37.8,0.0
283,10.827,ok,31.328,2239.504,0.0,37.8,0.0
284,10.829,ok,31.328,2239.504,0.0,37.8,0.0
285,10.832,ok,31.328,2239.504,0.0,37.8,0.0
286,10.762,ok,31.328,2239.504,0.0,37.8,0.0
287,10.734,ok,31.328,2239.504,0.0,37.8,0.0
288,10.947,ok,31.328,2239.504,0.0,37.8,0.0
289,10.813,ok,31.328,2239.504,0.0,37.8,0.0
290,10.614,ok,31.328,2239.504,0.0,37.8,0.0
291,10.722,ok,31.328,2239.504,0.0,37.8,0.0
292,10.953,ok,31.328,2239.504,0.0,37.8,0.0
293,10.826,ok,31.328,2239.504,0.0,37.8,0.0
294,11.105,ok,31.328,2239.504,0.0,37.8,0.0
295,11.239,ok,31.328,2239.504,0.0,37.8,0.0
296,11.082,ok,31.328,2239.504,0.0,37.8,0.0
297,10.964,ok,31.328,2239.504,0.0,37.8,0.0
298,10.681,ok,31.328,2239.504,0.0,37.8,0.0
299,10.800,ok,31.328,2239.504,0.0,37.8,0.0
300,10.539,ok,31.328,2239.504,0.0,37.8,0.0
301,10.696,ok,31.328,2239.504,0.0,37.8,0.0
302,10.654,ok,31.328,2239.504,0.0,37.8,0.0
303,10.943,ok,31.328,2239.504,0.0,37.8,0.0
304,10.971,ok,31.328,2239.504,0.0,37.8,0.0
305,10.869,ok,31.328,2239.504,0.0,37.8,0.0
306,11.183,ok,31.328,2239.504,0.0,37.8,0.0
307,10.967,ok,31.328,2239.504,0.0,37.8,0.0
308,10.687,ok,31.328,2239.504,0.0,37.8,0.0
309,11.038,ok,31.328,2239.504,0.0,37.8,0.0
310,10.669,ok,31.328,2239.504,0.0,37.8,0.0
311,10.906,ok,31.328,2239.504,0.0,37.8,0.0
312,10.576,ok,31.328,2239.504,0.0,37.8,0.0
313,11.156,ok,31.328,2239.504,0.0,37.8,0.0
314,10.857,ok,31.328,2239.504,0.0,37.8,0.0
315,10.848,ok,31.328,2239.504,0.0,37.8,0.0
316,10.819,ok,31.328,2239.504,0.0,37.8,0.0
317,10.867,ok,31.328,2239.504,0.0,37.8,0.0
318,11.132,ok,31.328,2239.504,0.0,37.8,0.0
319,11.044,ok,31.328,2239.504,0.0,37.8,0.0
320,11.209,ok,31.328,2239.504,0.0,37.8,0.0
321,10.877,ok,31.328,2239.504,0.0,37.8,0.0
322,10.761,ok,31.328,2239.504,0.0,37.8,0.0
323,10.743,ok,31.332,2239.504,5.0,37.8,0.0
324,10.697,ok,31.332,2239.504,5.0,37.8,0.0
325,10.929,ok,31.332,2239.504,5.0,37.8,0.0
326,10.952,ok,31.332,2239.504,5.0,37.8,0.0
327,10.950,ok,31.332,2239.504,5.0,37.8,0.0
328,10.828,ok,31.332,2239.504,5.0,37.8,0.0
329,10.969,ok,31.332,2239.504,5.0,37.8,0.0
330,10.819,ok,31.332,2239.504,5.0,37.8,0.0
331,10.559,ok,31.332,2239.504,5.0,37.8,0.0
332,10.810,ok,31.332,2239.504,5.0,37.8,0.0
333,10.560,ok,31.332,2239.504,5.0,37.8,0.0
334,10.482,ok,31.332,2239.504,5.0,37.8,0.0
335,10.597,ok,31.332,2239.504,5.0,37.8,0.0
336,10.403,ok,31.332,2239.504,5.0,37.8,0.0
337,10.554,ok,31.332,2239.504,5.0,37.8,0.0
338,10.446,ok,31.332,2239.504,5.0,37.8,0.0
339,10.514,ok,31.332,2239.504,5.0,37.8,0.0
340,10.401,ok,31.332,2239.504,5.0,37.8,0.0
341,10.510,ok,31.332,2239.504,5.0,37.8,0.0
342,10.512,ok,31.332,2239.504,5.0,37.8,0.0
343,10.460,ok,31.332,2239.504,5.0,37.8,0.0
344,10.610,ok,31.332,2239.504,5.0,37.8,0.0
345,10.707,ok,31.332,2239.504,5.0,37.8,0.0
346,10.734,ok,31.332,2239.504,5.0,37.8,0.0
347,10.995,ok,31.332,2239.504,5.0,37.8,0.0
348,11.024,ok,31.332,2239.504,5.0,37.8,0.0
349,10.734,ok,31.332,2239.504,5.0,37.8,0.0
350,10.905,ok,31.332,2239.504,5.0,37.8,0.0
351,10.782,ok,31.332,2239.504,5.0,37.8,0.0
352,10.687,ok,31.332,2239.504,5.0,37.8,0.0
353,10.521,ok,31.332,2239.504,5.0,37.8,0.0
354,10.743,ok,31.332,2239.504,5.0,37.8,0.0
355,10.811,ok,31.332,2239.504,5.0,37.8,0.0
356,10.694,ok,31.332,2239.504,5.0,37.8,0.0
357,10.879,ok,31.332,2239.504,5.0,37.8,0.0
358,10.945,ok,31.332,2239.504,5.0,37.8,0.0
359,10.886,ok,31.332,2239.504,5.0,37.8,0.0
360,11.191,ok,31.332,2239.504,5.0,37.8,0.0
361,10.932,ok,31.332,2239.504,0.0,37.8,0.0
362,10.798,ok,31.332,2239.504,0.0,37.8,0.0
363,10.859,ok,31.332,2239.504,0.0,37.8,0.0
364,11.029,ok,31.332,2239.504,0.0,37.8,0.0
365,11.099,ok,31.332,2239.504,0.0,37.8,0.0
366,11.159,ok,31.332,2239.504,0.0,37.8,0.0
367,11.308,ok,31.332,2239.504,0.0,37.8,0.0
368,11.271,ok,31.332,2239.504,0.0,37.8,0.0
369,10.661,ok,31.332,2239.504,0.0,37.8,0.0
370,10.648,ok,31.332,2239.504,0.0,37.8,0.0
371,10.763,ok,31.332,2239.504,0.0,37.8,0.0
372,10.802,ok,31.332,2239.504,0.0,37.8,0.0
373,11.106,ok,31.332,2239.504,0.0,37.8,0.0
374,10.904,ok,31.332,2239.504,0.0,37.8,0.0
375,10.909,ok,31.332,2239.504,0.0,37.8,0.0
376,10.711,ok,31.332,2239.504,0.0,37.8,0.0
377,10.779,ok,31.332,2239.504,0.0,37.8,0.0
378,10.844,ok,31.332,2239.504,0.0,37.8,0.0
379,10.706,ok,31.332,2239.504,0.0,37.8,0.0
380,11.226,ok,31.332,2239.504,0.0,37.8,0.0
381,10.818,ok,31.332,2239.504,0.0,37.8,0.0
382,10.944,ok,31.332,2239.504,0.0,37.8,0.0
383,11.246,ok,31.332,2239.504,0.0,37.8,0.0
384,10.936,ok,31.332,2239.504,0.0,37.8,0.0
385,10.456,ok,31.332,2239.504,0.0,37.8,0.0
386,10.787,ok,31.332,2239.504,0.0,37.8,0.0
387,10.696,ok,31.332,2239.504,0.0,37.8,0.0
388,10.393,ok,31.332,2239.504,0.0,37.8,0.0
389,10.609,ok,31.332,2239.504,0.0,37.8,0.0
390,10.529,ok,31.332,2239.504,0.0,37.8,0.0
391,10.643,ok,31.332,2239.504,0.0,37.8,0.0
392,10.709,ok,31.332,2239.504,0.0,37.8,0.0
393,10.820,ok,31.332,2239.504,0.0,37.8,0.0
394,10.826,ok,31.332,2239.504,0.0,37.8,0.0
395,10.785,ok,31.332,2239.504,0.0,37.8,0.0
396,10.834,ok,31.332,2239.504,0.0,37.8,0.0
397,10.643,ok,31.332,2239.504,0.0,37.8,0.0
398,10.851,ok,31.332,2239.504,0.0,37.8,0.0
399,10.560,ok,31.332,2239.504,0.0,37.8,0.0
400,10.753,ok,31.332,2239.504,0.0,37.8,0.0
401,10.784,ok,31.332,2239.504,0.0,37.8,0.0
402,10.600,ok,31.332,2239.504,0.0,37.8,0.0
403,10.819,ok,31.332,2239.504,0.0,37.8,0.0
404,10.803,ok,31.332,2239.504,0.0,37.8,0.0
405,10.762,ok,31.332,2239.504,0.0,37.8,0.0
406,10.676,ok,31.332,2239.504,0.0,37.8,0.0
407,10.853,ok,31.332,2239.504,0.0,37.8,0.0
408,10.863,ok,31.332,2239.504,0.0,37.8,0.0
409,10.924,ok,31.332,2239.504,0.0,37.8,0.0
410,10.786,ok,31.332,2239.504,0.0,37.8,0.0
411,10.811,ok,31.332,2239.504,0.0,37.8,0.0
412,10.647,ok,31.332,2239.504,0.0,37.8,0.0
413,10.862,ok,31.332,2239.504,0.0,37.8,0.0
414,10.677,ok,31.332,2239.504,0.0,37.8,0.0
415,10.517,ok,31.332,2239.504,0.0,37.8,0.0
416,10.618,ok,31.332,2239.504,0.0,37.8,0.0
417,10.457,ok,31.332,2239.504,0.0,37.8,0.0
418,10.602,ok,31.332,2239.504,0.0,37.8,0.0
419,10.645,ok,31.332,2239.504,0.0,37.8,0.0
420,10.650,ok,31.332,2239.504,0.0,37.8,0.0
421,10.770,ok,31.332,2239.504,0.0,37.8,0.0
422,10.716,ok,31.332,2239.504,0.0,37.8,0.0
423,10.764,ok,31.332,2239.504,0.0,37.8,0.0
424,10.678,ok,31.332,2239.504,0.0,37.8,0.0
425,10.699,ok,31.332,2239.504,0.0,37.8,0.0
426,10.885,ok,31.332,2239.504,0.0,37.8,0.0
427,10.871,ok,31.332,2239.504,0.0,37.8,0.0
428,10.923,ok,31.332,2239.504,0.0,37.8,0.0
429,11.140,ok,31.332,2239.504,0.0,37.8,0.0
430,10.920,ok,31.332,2239.504,0.0,37.8,0.0
431,10.584,ok,31.332,2239.504,0.0,37.8,0.0
432,10.644,ok,31.332,2239.504,0.0,37.8,0.0
433,10.427,ok,31.332,2239.504,0.0,37.8,0.0
434,10.619,ok,31.332,2239.504,0.0,37.8,0.0
435,10.237,ok,31.332,2239.504,0.0,37.8,0.0
436,10.636,ok,31.332,2239.504,0.0,37.8,0.0
437,10.432,ok,31.332,2239.504,0.0,37.8,0.0
438,10.431,ok,31.332,2239.504,0.0,37.8,0.0
439,10.509,ok,31.332,2239.504,0.0,37.8,0.0
440,10.646,ok,31.332,2239.504,0.0,37.8,0.0
441,10.561,ok,31.332,2239.504,0.0,37.8,0.0
442,10.648,ok,31.332,2239.504,0.0,37.8,0.0
443,10.632,ok,31.332,2239.504,0.0,37.8,0.0
444,10.573,ok,31.332,2239.504,0.0,37.8,0.0
445,10.584,ok,31.332,2239.504,0.0,37.8,0.0
446,10.699,ok,31.332,2239.504,0.0,37.8,0.0
447,10.539,ok,31.332,2239.504,0.0,37.8,0.0
448,10.514,ok,31.332,2239.504,0.0,37.8,0.0
449,10.380,ok,31.332,2239.504,0.0,37.8,0.0
450,10.499,ok,31.332,2239.504,0.0,37.8,0.0
451,10.485,ok,31.332,2239.504,0.0,37.8,0.0
452,10.510,ok,31.332,2239.504,0.0,37.8,0.0
453,10.686,ok,31.332,2239.504,0.0,37.8,0.0
454,10.591,ok,31.340,2239.504,10.1,37.8,0.0
455,10.562,ok,31.340,2239.504,10.1,37.8,0.0
456,10.544,ok,31.340,2239.504,10.1,37.8,0.0
457,10.588,ok,31.340,2239.504,10.1,37.8,0.0
458,10.507,ok,31.340,2239.504,10.1,37.8,0.0
459,10.711,ok,31.340,2239.504,10.1,37.8,0.0
460,10.608,ok,31.340,2239.504,10.1,37.8,0.0
461,10.613,ok,31.340,2239.504,10.1,37.8,0.0
